ProjectID,EmployeeID,Project_Name,Project_Description,Tech_Stack_Used,Domain,Project_Role,Project_Success_Score,Individual_Performance_Score
5508,1089,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, Java, TensorFlow.","SQL,Java,TensorFlow",Healthcare,SRE,0.83,0.89
5509,1868,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, React.","AWS,Java,React",Fintech,System Designer,0.67,0.66
5509,2124,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, React.","AWS,Java,React",Fintech,System Designer,0.67,0.6
5509,1763,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, React.","AWS,Java,React",Fintech,Performance Tester,0.67,0.67
5510,1560,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Kubernetes, Elasticsearch, Python.","AWS,Kubernetes,Elasticsearch,Python",Cybersecurity,Frontend Lead,0.97,0.94
5510,2066,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Kubernetes, Elasticsearch, Python.","AWS,Kubernetes,Elasticsearch,Python",Cybersecurity,ML Engineer,0.97,1.0
5510,1543,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Kubernetes, Elasticsearch, Python.","AWS,Kubernetes,Elasticsearch,Python",Cybersecurity,UX Researcher,0.97,1.0
5510,2186,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Kubernetes, Elasticsearch, Python.","AWS,Kubernetes,Elasticsearch,Python",Cybersecurity,Tech Lead,0.97,0.93
5510,1284,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including AWS, Kubernetes, Elasticsearch, Python.","AWS,Kubernetes,Elasticsearch,Python",Cybersecurity,Bug Fixer,0.97,1.0
5511,1512,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including React, Java, Python, AWS, Kubernetes.","React,Java,Python,AWS,Kubernetes",Fintech,Frontend Lead,0.67,0.6
5511,1258,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including React, Java, Python, AWS, Kubernetes.","React,Java,Python,AWS,Kubernetes",Fintech,CI/CD Specialist,0.67,0.74
5512,1886,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, Java, FHIR, Azure, Python.","TensorFlow,Java,FHIR,Azure,Python",Healthcare,Performance Tester,0.96,0.97
5512,2073,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, Java, FHIR, Azure, Python.","TensorFlow,Java,FHIR,Azure,Python",Healthcare,Solution Architect,0.96,0.97
5512,1597,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, Java, FHIR, Azure, Python.","TensorFlow,Java,FHIR,Azure,Python",Healthcare,Frontend Lead,0.96,0.97
5512,1967,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including TensorFlow, Java, FHIR, Azure, Python.","TensorFlow,Java,FHIR,Azure,Python",Healthcare,Manual Tester,0.96,1.0
5513,1384,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Solution Architect,0.96,0.92
5513,1680,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Junior Coder,0.96,0.95
5513,1085,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,CI/CD Specialist,0.96,0.96
5513,1901,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Scrum Master,0.96,1.0
5513,1500,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Automation Tester,0.96,0.89
5513,2135,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Python.","Bash,Kubernetes,Python",Cybersecurity,Manual Tester,0.96,0.99
5514,1564,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, Java, Vue.js.","SQL,Java,Vue.js",E-commerce,Tech Lead,0.76,0.85
5514,1178,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, Java, Vue.js.","SQL,Java,Vue.js",E-commerce,CI/CD Specialist,0.76,0.79
5514,1438,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, Java, Vue.js.","SQL,Java,Vue.js",E-commerce,Scrum Master,0.76,0.72
5514,1310,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, Java, Vue.js.","SQL,Java,Vue.js",E-commerce,Lead Designer,0.76,0.78
5514,1051,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, Java, Vue.js.","SQL,Java,Vue.js",E-commerce,Performance Tester,0.76,0.75
5514,1512,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including SQL, Java, Vue.js.","SQL,Java,Vue.js",E-commerce,Code Reviewer,0.76,0.8
5515,1250,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, PostgreSQL, Angular, Python.","AWS,PostgreSQL,Angular,Python",SaaS,Backend Lead,0.75,0.75
5515,2185,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, PostgreSQL, Angular, Python.","AWS,PostgreSQL,Angular,Python",SaaS,Junior Coder,0.75,0.82
5515,2177,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, PostgreSQL, Angular, Python.","AWS,PostgreSQL,Angular,Python",SaaS,Bug Fixer,0.75,0.75
5516,1470,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including SQL, Java, GCP.","SQL,Java,GCP",E-commerce,Interaction Designer,0.89,0.96
5516,1590,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including SQL, Java, GCP.","SQL,Java,GCP",E-commerce,Tech Lead,0.89,0.85
5516,1556,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including SQL, Java, GCP.","SQL,Java,GCP",E-commerce,Interaction Designer,0.89,0.95
5516,1809,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including SQL, Java, GCP.","SQL,Java,GCP",E-commerce,System Designer,0.89,0.85
5517,1112,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, Python.","AWS,Java,Python",Fintech,SRE,0.76,0.81
5517,1889,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, Python.","AWS,Java,Python",Fintech,Performance Tester,0.76,0.78
5517,2037,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, Python.","AWS,Java,Python",Fintech,Performance Tester,0.76,0.79
5517,1088,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including AWS, Java, Python.","AWS,Java,Python",Fintech,Data Analyst,0.76,0.84
5518,2160,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including AWS, Go, PostgreSQL, Kubernetes.","AWS,Go,PostgreSQL,Kubernetes",SaaS,Data Analyst,0.81,0.75
